S	I	R	Total	Time
100.443541698	12.7716931562	11957.784753	12070.9999879	103.0

100.382342604	11.6139472297	11959.0025399	12070.9988297	104.0

102.193996093	11.5947085157	11957.2112844	12070.999989	104.0

102.137464616	10.544580495	11958.3168934	12070.9989385	105.0

103.966697121	10.5280275591	11956.5052653	12070.99999	105.0

103.914472404	9.57535893683	11957.5092057	12070.9990371	106.0

105.76116903	9.56117247898	11955.6776494	12070.9999909	106.0

105.712918603	8.69677531502	11956.5894324	12070.9991263	107.0

107.576961158	8.68467141095	11954.7383592	12070.9999918	107.0

107.532378634	7.90023475163	11955.5665938	12070.9992072	108.0

109.413645953	7.88996107895	11953.6963855	12070.9999925	108.0

109.372448919	7.17796645587	11954.448865	12070.9992804	109.0

111.27081717	7.16929891363	11952.5598771	12070.9999932	109.0

111.232745263	6.52294403782	11953.2436574	12070.9993467	110.0

113.148088228	6.51568371926	11951.3362219	12070.9999938	110.0

113.112901372	5.92881357333	11951.9576919	12070.9994069	111.0

115.045090719	5.92278405525	11950.0321196	12070.9999944	111.0

115.012567507	5.38982866348	11950.5970652	12070.9994614	112.0

116.961473034	5.38487357987	11948.6536483	12070.9999949	112.0

116.931409254	4.9007918064	11949.1673097	12070.9995108	113.0

118.896899123	4.89677267689	11947.2063236	12070.9999954	113.0

118.869106392	4.45700146532	11947.6734477	12070.9995556	114.0

120.851047344	4.45379575219	11945.6951527	12070.9999958	114.0

120.825351865	4.05420427714	11946.12004	12070.9995962	115.0

122.823609423	4.05170364727	11944.1246831	12070.9999962	115.0

122.799850839	3.68855190009	11944.5112303	12070.999633	116.0

124.814289491	3.68666067067	11942.4990464	12070.9999965	116.0

124.792319831	3.35656204792	11942.8507845	12070.9996664	117.0

126.822803206	3.35519579678	11940.8219979	12070.9999969	117.0

126.802485918	3.05508330241	11941.1421275	12070.9996967	118.0

128.848876947	3.05416762598	11939.0969526	12070.9999971	118.0

128.830086004	2.78126333585	11939.3883749	12070.9997242	119.0

130.892247069	2.78073273927	11937.3270176	12070.9999974	119.0

130.874866152	2.53252021101	11937.5923628	12070.9997492	120.0

