S	I	R	Total	Time
1779.98553672	15.3414370542	225.673015856	2020.99998963	97.0

1778.54512617	14.6401684601	227.813681524	2020.99897615	98.0

1772.78332085	15.1350801934	233.081588645	2020.99998969	98.0

1771.36829737	14.4376355618	235.193049107	2020.99898204	99.0

1765.58026991	14.9124836367	240.507236208	2020.99998976	99.0

1764.19197932	14.2197722867	242.58723764	2020.99898925	100.0

1758.3809402	14.6746677049	247.94438194	2020.99998984	100.0

1757.02061084	13.9875725373	249.990814373	2020.99899775	101.0

1751.18966647	14.4226853672	255.387638105	2020.99998994	101.0

1749.85840826	13.7420593963	257.398539838	2020.99900749	102.0

1744.01055367	14.1576178306	262.831818546	2020.99999005	102.0

1742.70935764	13.4842808469	264.805379939	2020.99901842	103.0

1736.84747053	13.8805691654	270.271950472	2020.99999017	103.0

1735.57720892	13.2153045939	272.206516977	2020.99903049	104.0

1729.70404507	13.5926601724	277.703285058	2020.9999903	104.0

1728.46547205	12.9362121842	279.597359404	2020.99904364	105.0

1722.5836621	13.2950217134	285.12130663	2020.99999044	105.0

1721.3774151	12.6480926391	286.973550068	2020.9990578	106.0

1715.48946261	12.9887877212	292.521740259	2020.99999059	106.0

1714.31606428	12.352035803	294.330972838	2020.99907292	107.0

1708.424345	12.6750880973	299.900557657	2020.99999075	107.0

1707.28420579	12.0491256091	301.665757505	2020.99908891	108.0

1701.39096794	12.3550416862	307.2539813	2020.99999092	108.0

1700.28438933	11.7404334371	308.974282941	2020.99910571	109.0

1694.39175483	12.0297494894	314.578486781	2020.9999911	109.0

1693.31893302	11.427011721	316.253178501	2020.99912325	110.0

1687.4288996	11.7002882598	321.870803417	2020.99999128	110.0

1686.38992977	11.1098879346	323.499323746	2020.99914145	111.0

1680.50437372	11.3677045853	329.127913167	2020.99999147	111.0

1679.49925464	10.7900590592	330.709846546	2020.99916025	112.0

1673.61993414	11.0330095464	336.347047976	2020.99999166	112.0

1672.64857327	10.4684866097	337.882119687	2020.99917956	113.0

1666.7771322	10.697174005	343.525685654	2020.99999186	113.0

1665.83935095	10.1460922722	345.0137561	2020.99919932	114.0

1659.97732308	10.3611245606	350.661544428	2020.99999207	114.0

1659.07286242	9.82375418307	352.102602861	2020.99921946	115.0

1653.22167577	10.0257401854	357.752576316	2020.99999227	115.0

1652.35020195	9.50230386088	359.146734104	2020.99923991	116.0

1646.51118347	9.69184953696	364.796959476	2020.99999248	116.0

1645.6722938	9.18252378465	366.144443011	2020.9992606	117.0

1639.84667407	9.36022892874	371.793089692	2020.99999269	117.0

1639.03990285	8.86514559915	373.094233015	2020.99928146	118.0

1633.22882084	9.031600929	378.739571135	2020.9999929	118.0

1632.45364513	8.55084891671	379.994808387	2020.99930243	119.0

1626.658153	8.70663354877	385.635206564	2020.99999312	119.0

1625.91399846	8.2402606766	386.845064325	2020.99932346	120.0

